dog_id,date,month,breed,age_group,has_drift,drift_active,context,data_missing,missingness_type,sleep_hours,activity_minutes,social_score,nocturnal_restlessness,vocalization_events
DOG_0051,2025-04-10,4,Beagle,senior,True,False,new_environment,False,,10.32,71.0,5.46,2.61,5.8
DOG_0051,2025-04-11,4,Beagle,senior,True,False,normal,False,,11.95,63.6,6.98,2.47,5.5
DOG_0051,2025-04-12,4,Beagle,senior,True,False,travel,False,,10.13,79.5,4.76,2.48,5.9
DOG_0051,2025-04-13,4,Beagle,senior,True,False,normal,False,,12.07,60.9,6.76,2.7,5.8
DOG_0051,2025-04-14,4,Beagle,senior,True,False,normal,False,,11.94,65.5,6.78,2.57,5.4
DOG_0051,2025-04-15,4,Beagle,senior,True,False,normal,False,,11.86,63.7,6.99,2.55,5.7
DOG_0051,2025-04-16,4,Beagle,senior,True,False,normal,False,,11.8,63.6,6.88,2.54,5.8
DOG_0051,2025-04-17,4,Beagle,senior,True,False,normal,False,,11.8,63.1,6.64,2.52,6.0
DOG_0051,2025-04-18,4,Beagle,senior,True,False,normal,False,,11.9,64.2,6.9,2.67,5.7
DOG_0051,2025-04-19,4,Beagle,senior,True,False,normal,False,,12.08,64.9,6.75,2.44,5.7
DOG_0051,2025-04-20,4,Beagle,senior,True,False,normal,False,,12.0,63.5,6.81,2.54,6.0
DOG_0051,2025-04-21,4,Beagle,senior,True,False,normal,False,,12.0,62.1,6.96,2.36,5.8
DOG_0051,2025-04-22,4,Beagle,senior,True,False,normal,False,,12.06,62.5,6.8,2.65,5.7
DOG_0051,2025-04-23,4,Beagle,senior,True,False,normal,False,,12.21,62.7,6.8,2.68,5.8
DOG_0051,2025-04-24,4,Beagle,senior,True,False,normal,False,,11.99,60.9,7.03,2.55,5.7
DOG_0051,2025-04-25,4,Beagle,senior,True,False,normal,False,,11.8,63.7,6.66,2.72,6.0
DOG_0051,2025-04-26,4,Beagle,senior,True,False,normal,False,,12.06,65.9,6.75,2.79,5.9
DOG_0051,2025-04-27,4,Beagle,senior,True,False,owner_absent,False,,10.89,43.2,3.37,2.71,5.8
DOG_0051,2025-04-28,4,Beagle,senior,True,False,normal,False,,11.8,63.8,6.73,2.59,5.9
DOG_0051,2025-04-29,4,Beagle,senior,True,False,normal,False,,11.59,64.2,6.64,2.57,5.7
DOG_0051,2025-04-30,4,Beagle,senior,True,False,normal,False,,11.95,62.8,6.86,2.54,5.8
DOG_0051,2025-05-01,5,Beagle,senior,True,False,owner_absent,False,,10.8,43.4,3.54,2.77,6.1
DOG_0051,2025-05-02,5,Beagle,senior,True,False,normal,False,,12.24,64.4,6.83,2.77,5.9
DOG_0051,2025-05-03,5,Beagle,senior,True,False,illness_minor,False,,14.05,32.3,4.01,2.51,6.0
DOG_0051,2025-05-04,5,Beagle,senior,True,False,normal,False,,12.08,63.2,6.65,2.58,5.8
DOG_0051,2025-05-05,5,Beagle,senior,True,False,normal,False,,11.7,63.0,6.74,2.6,6.0
DOG_0051,2025-05-06,5,Beagle,senior,True,False,normal,False,,11.98,63.2,6.74,2.62,5.8
DOG_0051,2025-05-07,5,Beagle,senior,True,False,normal,False,,11.89,61.4,6.79,2.63,5.8
DOG_0051,2025-05-08,5,Beagle,senior,True,False,normal,False,,12.2,64.0,6.65,2.61,5.8
DOG_0051,2025-05-09,5,Beagle,senior,True,False,travel,True,systemic,,,,,
DOG_0051,2025-05-10,5,Beagle,senior,True,False,owner_absent,False,,10.77,43.1,3.38,2.65,5.9
DOG_0051,2025-05-11,5,Beagle,senior,True,False,normal,False,,12.04,62.6,6.89,2.56,5.7
DOG_0051,2025-05-12,5,Beagle,senior,True,False,normal,False,,12.18,62.1,6.81,2.55,5.7
DOG_0051,2025-05-13,5,Beagle,senior,True,False,boarding,False,,9.71,58.4,3.94,2.69,5.8
DOG_0051,2025-05-14,5,Beagle,senior,True,False,normal,False,,12.09,62.3,7.04,2.68,5.7
DOG_0051,2025-05-15,5,Beagle,senior,True,False,normal,False,,11.89,63.7,6.74,2.65,5.8
DOG_0051,2025-05-16,5,Beagle,senior,True,False,normal,False,,11.9,62.2,6.77,2.77,5.9
DOG_0051,2025-05-17,5,Beagle,senior,True,False,normal,False,,11.97,62.6,6.92,2.73,5.6
DOG_0051,2025-05-18,5,Beagle,senior,True,False,normal,False,,12.21,64.6,6.75,2.59,5.6
DOG_0051,2025-05-19,5,Beagle,senior,True,False,normal,False,,11.88,64.3,6.59,2.51,5.7
DOG_0051,2025-05-20,5,Beagle,senior,True,False,normal,False,,11.69,69.7,6.9,2.68,6.1
DOG_0051,2025-05-21,5,Beagle,senior,True,False,normal,False,,12.11,64.3,6.81,2.61,5.9
DOG_0051,2025-05-22,5,Beagle,senior,True,False,normal,False,,12.1,63.1,6.87,2.69,5.6
DOG_0051,2025-05-23,5,Beagle,senior,True,False,travel,False,,10.35,76.4,5.1,2.52,5.9
DOG_0051,2025-05-24,5,Beagle,senior,True,False,normal,False,,12.01,62.3,6.76,2.52,5.8
DOG_0051,2025-05-25,5,Beagle,senior,True,False,travel,False,,10.23,76.3,4.61,2.62,5.9
DOG_0051,2025-05-26,5,Beagle,senior,True,False,normal,False,,12.29,65.7,6.85,2.54,5.7
DOG_0051,2025-05-27,5,Beagle,senior,True,False,owner_absent,False,,10.8,46.2,3.56,2.58,5.5
DOG_0051,2025-05-28,5,Beagle,senior,True,False,normal,False,,12.02,64.0,6.59,2.66,5.8
DOG_0051,2025-05-29,5,Beagle,senior,True,False,normal,False,,11.88,61.6,6.93,2.57,6.1
DOG_0051,2025-05-30,5,Beagle,senior,True,False,normal,False,,11.94,61.7,6.71,2.56,5.8
DOG_0051,2025-05-31,5,Beagle,senior,True,False,normal,False,,12.0,63.9,6.64,2.54,5.9
DOG_0051,2025-06-01,6,Beagle,senior,True,False,normal,False,,11.9,61.0,6.67,2.79,5.9
DOG_0051,2025-06-02,6,Beagle,senior,True,False,normal,False,,11.96,65.6,6.8,2.55,5.9
DOG_0051,2025-06-03,6,Beagle,senior,True,False,normal,False,,11.72,63.0,6.64,2.64,5.7
DOG_0051,2025-06-04,6,Beagle,senior,True,False,normal,False,,11.84,66.7,6.94,2.63,5.9
DOG_0051,2025-06-05,6,Beagle,senior,True,False,normal,False,,11.77,65.2,6.76,2.7,5.7
DOG_0051,2025-06-06,6,Beagle,senior,True,False,normal,False,,11.83,60.7,6.73,2.62,5.9
DOG_0051,2025-06-07,6,Beagle,senior,True,False,normal,False,,11.99,66.5,6.93,2.58,5.7
DOG_0051,2025-06-08,6,Beagle,senior,True,False,normal,False,,11.99,60.7,6.78,2.65,5.6
DOG_0051,2025-06-09,6,Beagle,senior,True,False,normal,False,,12.19,66.3,6.73,2.55,5.7
DOG_0051,2025-06-10,6,Beagle,senior,True,False,normal,False,,11.67,65.0,6.98,2.59,5.9
DOG_0051,2025-06-11,6,Beagle,senior,True,False,normal,False,,12.26,64.3,6.73,2.66,5.7
DOG_0051,2025-06-12,6,Beagle,senior,True,False,normal,False,,12.17,67.2,6.78,2.85,6.1
DOG_0051,2025-06-13,6,Beagle,senior,True,False,travel,False,,10.28,77.2,4.78,2.48,5.8
DOG_0051,2025-06-14,6,Beagle,senior,True,False,normal,False,,11.77,65.1,7.01,2.72,5.8
DOG_0051,2025-06-15,6,Beagle,senior,True,False,boarding,True,systemic,,,,,
DOG_0051,2025-06-16,6,Beagle,senior,True,False,normal,False,,12.0,63.5,6.88,2.64,6.0
DOG_0051,2025-06-17,6,Beagle,senior,True,False,normal,False,,11.86,65.1,6.9,2.7,6.0
DOG_0051,2025-06-18,6,Beagle,senior,True,False,owner_absent,False,,10.98,41.6,3.39,2.56,5.7
DOG_0051,2025-06-19,6,Beagle,senior,True,False,normal,False,,12.05,62.9,6.6,2.7,5.6
DOG_0051,2025-06-20,6,Beagle,senior,True,False,normal,False,,11.92,60.2,6.89,2.61,5.9
DOG_0051,2025-06-21,6,Beagle,senior,True,False,normal,False,,11.94,60.2,6.55,2.79,5.9
DOG_0051,2025-06-22,6,Beagle,senior,True,False,illness_minor,False,,14.52,33.7,4.09,2.72,5.6
DOG_0051,2025-06-23,6,Beagle,senior,True,False,normal,False,,11.84,61.9,7.02,2.68,5.8
DOG_0051,2025-06-24,6,Beagle,senior,True,False,boarding,False,,9.37,56.8,4.19,2.52,5.8
DOG_0051,2025-06-25,6,Beagle,senior,True,False,travel,True,systemic,,,,,
DOG_0051,2025-06-26,6,Beagle,senior,True,False,normal,False,,12.19,62.1,6.79,2.64,5.8
DOG_0051,2025-06-27,6,Beagle,senior,True,False,normal,False,,12.22,64.8,6.9,2.66,5.6
DOG_0051,2025-06-28,6,Beagle,senior,True,False,normal,False,,12.18,61.8,7.0,2.76,5.7
DOG_0051,2025-06-29,6,Beagle,senior,True,False,normal,True,sensor_dropout,,,,,
DOG_0051,2025-06-30,6,Beagle,senior,True,False,boarding,False,,9.5,57.4,3.98,2.63,5.8
DOG_0051,2025-07-01,7,Beagle,senior,True,False,normal,False,,12.31,62.4,6.66,2.61,6.0
DOG_0051,2025-07-02,7,Beagle,senior,True,False,normal,False,,12.17,65.1,6.84,2.66,5.6
DOG_0051,2025-07-03,7,Beagle,senior,True,False,normal,False,,11.73,62.0,6.85,2.7,5.8
DOG_0051,2025-07-04,7,Beagle,senior,True,False,normal,False,,11.95,64.5,6.72,2.51,5.8
DOG_0051,2025-07-05,7,Beagle,senior,True,False,normal,False,,12.2,64.1,6.64,2.66,5.7
DOG_0051,2025-07-06,7,Beagle,senior,True,False,travel,False,,10.34,79.0,4.55,2.64,5.6
DOG_0051,2025-07-07,7,Beagle,senior,True,False,normal,False,,11.97,64.3,6.71,2.64,5.8
DOG_0051,2025-07-08,7,Beagle,senior,True,False,owner_absent,False,,10.7,44.6,3.74,2.55,5.7
DOG_0051,2025-07-09,7,Beagle,senior,True,False,normal,False,,11.67,63.2,6.53,2.59,5.9
DOG_0051,2025-07-10,7,Beagle,senior,True,False,normal,False,,11.87,65.5,6.85,2.6,5.6
DOG_0051,2025-07-11,7,Beagle,senior,True,False,normal,True,sensor_dropout,,,,,
DOG_0051,2025-07-12,7,Beagle,senior,True,False,normal,False,,11.85,64.1,6.82,2.7,5.8
DOG_0051,2025-07-13,7,Beagle,senior,True,False,normal,False,,12.12,64.1,6.72,2.45,5.8
DOG_0051,2025-07-14,7,Beagle,senior,True,False,normal,False,,11.83,62.6,6.72,2.66,5.8
DOG_0051,2025-07-15,7,Beagle,senior,True,False,normal,False,,11.89,65.1,6.75,2.63,5.9
DOG_0051,2025-07-16,7,Beagle,senior,True,False,normal,False,,11.94,63.8,6.85,2.68,5.6
DOG_0051,2025-07-17,7,Beagle,senior,True,False,normal,False,,11.93,63.8,6.83,2.57,6.0
DOG_0051,2025-07-18,7,Beagle,senior,True,False,normal,False,,11.98,62.8,6.8,2.84,5.3
DOG_0051,2025-07-19,7,Beagle,senior,True,False,normal,False,,12.16,62.2,6.81,2.68,5.8
DOG_0051,2025-07-20,7,Beagle,senior,True,False,normal,False,,11.89,63.2,6.67,2.55,5.9
DOG_0051,2025-07-21,7,Beagle,senior,True,False,normal,False,,11.97,62.1,6.67,2.75,5.9
DOG_0051,2025-07-22,7,Beagle,senior,True,False,normal,False,,11.94,66.7,7.03,2.74,6.0
DOG_0051,2025-07-23,7,Beagle,senior,True,False,normal,False,,12.31,63.2,6.83,2.58,5.7
DOG_0051,2025-07-24,7,Beagle,senior,True,False,new_environment,False,,10.05,71.9,5.42,2.68,5.9
DOG_0051,2025-07-25,7,Beagle,senior,True,False,normal,False,,11.87,61.4,6.68,2.54,6.3
DOG_0051,2025-07-26,7,Beagle,senior,True,False,owner_absent,False,,10.65,46.9,3.36,2.53,5.6
DOG_0051,2025-07-27,7,Beagle,senior,True,False,normal,False,,12.22,60.9,6.91,2.55,5.6
DOG_0051,2025-07-28,7,Beagle,senior,True,False,normal,False,,12.05,61.9,6.92,2.76,5.7
DOG_0051,2025-07-29,7,Beagle,senior,True,False,normal,False,,12.2,64.3,6.85,2.54,5.8
DOG_0051,2025-07-30,7,Beagle,senior,True,False,illness_minor,False,,14.68,31.3,4.03,2.62,5.6
DOG_0051,2025-07-31,7,Beagle,senior,True,False,normal,False,,12.2,63.7,6.76,2.75,5.6
DOG_0051,2025-08-01,8,Beagle,senior,True,False,travel,False,,10.23,76.7,4.68,2.73,5.8
DOG_0051,2025-08-02,8,Beagle,senior,True,False,normal,True,sensor_dropout,,,,,
DOG_0051,2025-08-03,8,Beagle,senior,True,False,boarding,False,,9.33,56.4,4.01,2.54,5.6
DOG_0051,2025-08-04,8,Beagle,senior,True,False,owner_absent,False,,10.69,42.1,3.39,2.51,5.8
DOG_0051,2025-08-05,8,Beagle,senior,True,False,boarding,False,,9.61,55.1,4.02,2.76,6.0
DOG_0051,2025-08-06,8,Beagle,senior,True,False,normal,False,,11.79,63.5,6.79,2.59,5.8
DOG_0051,2025-08-07,8,Beagle,senior,True,False,normal,False,,12.29,65.8,6.76,2.71,5.7
DOG_0051,2025-08-08,8,Beagle,senior,True,False,travel,False,,10.25,77.9,4.6,2.68,5.6
DOG_0051,2025-08-09,8,Beagle,senior,True,False,normal,False,,12.06,62.1,6.88,2.55,5.6
DOG_0051,2025-08-10,8,Beagle,senior,True,False,normal,False,,12.02,63.0,7.09,2.68,5.9
DOG_0051,2025-08-11,8,Beagle,senior,True,False,normal,False,,12.1,64.9,6.71,2.59,6.0
DOG_0051,2025-08-12,8,Beagle,senior,True,False,normal,False,,12.31,63.8,6.65,2.66,5.6
DOG_0051,2025-08-13,8,Beagle,senior,True,False,normal,False,,12.29,65.0,6.91,2.59,5.9
DOG_0051,2025-08-14,8,Beagle,senior,True,False,normal,False,,11.94,61.1,6.75,2.47,5.8
DOG_0051,2025-08-15,8,Beagle,senior,True,False,normal,False,,11.98,63.9,6.69,2.54,5.6
DOG_0051,2025-08-16,8,Beagle,senior,True,False,new_environment,False,,10.16,71.8,5.31,2.6,5.8
DOG_0051,2025-08-17,8,Beagle,senior,True,False,normal,False,,12.31,63.3,6.8,2.64,5.7
DOG_0051,2025-08-18,8,Beagle,senior,True,False,normal,False,,12.11,64.2,6.79,2.59,5.5
DOG_0051,2025-08-19,8,Beagle,senior,True,False,normal,False,,11.94,58.3,6.78,2.55,5.6
DOG_0051,2025-08-20,8,Beagle,senior,True,False,normal,False,,12.22,63.3,6.85,2.81,5.8
DOG_0051,2025-08-21,8,Beagle,senior,True,False,boarding,False,,9.64,58.3,3.93,2.43,5.8
DOG_0051,2025-08-22,8,Beagle,senior,True,False,travel,True,systemic,,,,,
DOG_0051,2025-08-23,8,Beagle,senior,True,False,normal,False,,11.98,61.2,6.62,2.52,6.0
DOG_0051,2025-08-24,8,Beagle,senior,True,False,normal,False,,11.6,60.9,6.92,2.66,5.8
DOG_0051,2025-08-25,8,Beagle,senior,True,False,normal,False,,11.97,63.5,6.8,2.67,5.7
DOG_0051,2025-08-26,8,Beagle,senior,True,False,owner_absent,False,,10.87,46.6,3.41,2.77,5.5
DOG_0051,2025-08-27,8,Beagle,senior,True,False,normal,False,,11.88,62.9,6.87,2.58,6.0
DOG_0051,2025-08-28,8,Beagle,senior,True,False,normal,False,,11.82,64.9,7.18,2.48,5.7
DOG_0051,2025-08-29,8,Beagle,senior,True,False,normal,False,,11.97,66.8,6.72,2.7,5.9
DOG_0051,2025-08-30,8,Beagle,senior,True,False,normal,False,,11.95,64.7,6.77,2.5,5.8
DOG_0051,2025-08-31,8,Beagle,senior,True,False,normal,False,,12.0,66.9,6.6,2.64,5.5
DOG_0051,2025-09-01,9,Beagle,senior,True,True,boarding,True,systemic,,,,,
DOG_0051,2025-09-02,9,Beagle,senior,True,True,normal,False,,11.85,62.7,6.84,2.61,5.9
DOG_0051,2025-09-03,9,Beagle,senior,True,True,illness_minor,False,,14.51,34.5,4.15,2.69,5.8
DOG_0051,2025-09-04,9,Beagle,senior,True,True,normal,False,,12.34,65.9,6.9,2.55,5.9
DOG_0051,2025-09-05,9,Beagle,senior,True,True,normal,False,,11.8,63.7,6.91,2.64,5.6
DOG_0051,2025-09-06,9,Beagle,senior,True,True,normal,False,,11.64,63.3,6.88,2.73,6.0
DOG_0051,2025-09-07,9,Beagle,senior,True,True,illness_minor,False,,14.28,30.2,3.9,2.67,5.8
DOG_0051,2025-09-08,9,Beagle,senior,True,True,normal,False,,11.94,67.5,6.69,2.62,5.7
DOG_0051,2025-09-09,9,Beagle,senior,True,True,normal,False,,11.79,60.2,6.88,2.5,5.7
DOG_0051,2025-09-10,9,Beagle,senior,True,True,normal,False,,12.08,62.5,6.94,2.62,6.0
DOG_0051,2025-09-11,9,Beagle,senior,True,True,normal,False,,11.86,62.1,6.71,2.8,5.8
DOG_0051,2025-09-12,9,Beagle,senior,True,True,normal,False,,11.69,64.7,6.81,2.59,6.1
DOG_0051,2025-09-13,9,Beagle,senior,True,True,normal,False,,12.05,61.9,6.71,2.78,5.6
DOG_0051,2025-09-14,9,Beagle,senior,True,True,normal,False,,11.81,66.0,6.72,2.78,5.9
DOG_0051,2025-09-15,9,Beagle,senior,True,True,owner_absent,False,,10.59,42.4,3.29,2.8,5.9
DOG_0051,2025-09-16,9,Beagle,senior,True,True,boarding,True,systemic,,,,,
DOG_0051,2025-09-17,9,Beagle,senior,True,True,normal,False,,11.75,63.9,6.9,2.76,5.7
DOG_0051,2025-09-18,9,Beagle,senior,True,True,normal,False,,12.04,63.8,6.78,2.56,5.9
DOG_0051,2025-09-19,9,Beagle,senior,True,True,normal,False,,12.0,63.5,6.88,2.7,6.1
DOG_0051,2025-09-20,9,Beagle,senior,True,True,boarding,True,systemic,,,,,
DOG_0051,2025-09-21,9,Beagle,senior,True,True,normal,False,,12.01,65.0,6.87,2.67,5.8
DOG_0051,2025-09-22,9,Beagle,senior,True,True,normal,False,,11.82,63.4,6.8,2.62,5.9
DOG_0051,2025-09-23,9,Beagle,senior,True,True,normal,False,,11.98,65.1,6.72,2.82,5.8
DOG_0051,2025-09-24,9,Beagle,senior,True,True,new_environment,False,,10.06,68.6,5.33,2.76,5.8
DOG_0051,2025-09-25,9,Beagle,senior,True,True,normal,False,,12.01,61.7,6.67,2.66,5.6
DOG_0051,2025-09-26,9,Beagle,senior,True,True,boarding,False,,9.43,55.9,4.27,2.48,5.6
DOG_0051,2025-09-27,9,Beagle,senior,True,True,normal,False,,11.67,62.1,6.63,2.5,5.7
DOG_0051,2025-09-28,9,Beagle,senior,True,True,normal,True,sensor_dropout,,,,,
DOG_0051,2025-09-29,9,Beagle,senior,True,True,normal,False,,11.89,62.4,6.93,2.67,5.7
DOG_0051,2025-09-30,9,Beagle,senior,True,True,normal,False,,12.22,66.3,6.62,2.71,5.6
DOG_0051,2025-10-01,10,Beagle,senior,True,True,normal,False,,11.58,60.8,6.64,2.91,6.0
DOG_0051,2025-10-02,10,Beagle,senior,True,True,normal,False,,11.6,64.9,6.61,2.94,6.0
DOG_0051,2025-10-03,10,Beagle,senior,True,True,normal,False,,11.87,63.3,6.53,2.96,6.0
DOG_0051,2025-10-04,10,Beagle,senior,True,True,normal,False,,11.97,62.9,6.75,2.8,6.1
DOG_0051,2025-10-05,10,Beagle,senior,True,True,normal,False,,11.86,65.4,6.72,3.14,5.8
DOG_0051,2025-10-06,10,Beagle,senior,True,True,normal,False,,11.64,61.2,6.67,2.84,5.8
DOG_0051,2025-10-07,10,Beagle,senior,True,True,normal,False,,11.56,61.3,6.65,3.06,6.1
DOG_0051,2025-10-08,10,Beagle,senior,True,True,normal,False,,11.66,61.8,6.54,3.0,6.0
DOG_0051,2025-10-09,10,Beagle,senior,True,True,normal,False,,11.69,58.9,6.46,3.03,6.1
DOG_0051,2025-10-10,10,Beagle,senior,True,True,normal,False,,11.95,62.9,6.7,3.0,6.2
DOG_0051,2025-10-11,10,Beagle,senior,True,True,normal,False,,11.6,61.9,6.5,3.0,6.0
DOG_0051,2025-10-12,10,Beagle,senior,True,True,normal,False,,11.95,63.1,6.67,2.83,5.8
DOG_0051,2025-10-13,10,Beagle,senior,True,True,normal,False,,11.62,58.9,6.57,2.98,5.8
DOG_0051,2025-10-14,10,Beagle,senior,True,True,normal,False,,11.32,59.2,6.34,3.01,5.9
DOG_0051,2025-10-15,10,Beagle,senior,True,True,normal,False,,11.61,64.5,6.46,2.98,6.2
DOG_0051,2025-10-16,10,Beagle,senior,True,True,boarding,False,,9.64,55.1,3.91,2.84,6.0
DOG_0051,2025-10-17,10,Beagle,senior,True,True,normal,False,,11.81,61.7,6.56,2.84,6.2
DOG_0051,2025-10-18,10,Beagle,senior,True,True,normal,False,,11.56,59.5,6.82,3.12,5.9
DOG_0051,2025-10-19,10,Beagle,senior,True,True,owner_absent,False,,10.6,45.5,3.2,2.9,6.4
DOG_0051,2025-10-20,10,Beagle,senior,True,True,normal,False,,11.5,65.0,6.52,3.05,5.8
DOG_0051,2025-10-21,10,Beagle,senior,True,True,new_environment,False,,9.91,68.8,5.0,2.82,5.8
DOG_0051,2025-10-22,10,Beagle,senior,True,True,boarding,False,,9.33,49.9,3.76,3.07,6.1
DOG_0051,2025-10-23,10,Beagle,senior,True,True,normal,False,,11.64,60.0,6.81,2.75,6.1
DOG_0051,2025-10-24,10,Beagle,senior,True,True,normal,False,,11.53,61.5,6.58,2.94,5.8
DOG_0051,2025-10-25,10,Beagle,senior,True,True,normal,False,,11.64,58.7,6.47,2.82,6.0
DOG_0051,2025-10-26,10,Beagle,senior,True,True,normal,False,,11.88,61.2,6.68,2.89,6.0
DOG_0051,2025-10-27,10,Beagle,senior,True,True,boarding,False,,9.37,55.6,4.12,2.88,6.1
DOG_0051,2025-10-28,10,Beagle,senior,True,True,travel,False,,9.76,72.4,4.53,2.82,5.9
DOG_0051,2025-10-29,10,Beagle,senior,True,True,new_environment,False,,9.91,67.7,5.44,3.08,5.8
DOG_0051,2025-10-30,10,Beagle,senior,True,True,travel,True,systemic,,,,,
DOG_0051,2025-10-31,10,Beagle,senior,True,True,normal,False,,11.54,60.6,6.72,2.93,5.9
DOG_0051,2025-11-01,11,Beagle,senior,True,True,normal,False,,11.53,58.4,6.34,3.0,6.1
DOG_0051,2025-11-02,11,Beagle,senior,True,True,boarding,False,,8.94,55.3,3.71,3.2,6.4
DOG_0051,2025-11-03,11,Beagle,senior,True,True,normal,False,,11.46,58.6,6.42,3.24,6.3
DOG_0051,2025-11-04,11,Beagle,senior,True,True,normal,False,,11.36,58.3,6.48,3.12,6.0
DOG_0051,2025-11-05,11,Beagle,senior,True,True,normal,False,,11.62,59.0,6.43,3.21,6.1
DOG_0051,2025-11-06,11,Beagle,senior,True,True,normal,False,,11.14,60.5,6.37,3.24,6.4
DOG_0051,2025-11-07,11,Beagle,senior,True,True,normal,False,,11.26,60.0,6.41,3.19,6.2
DOG_0051,2025-11-08,11,Beagle,senior,True,True,normal,False,,11.66,60.3,6.53,3.19,6.4
DOG_0051,2025-11-09,11,Beagle,senior,True,True,normal,False,,11.7,61.1,6.38,3.35,6.3
DOG_0051,2025-11-10,11,Beagle,senior,True,True,normal,False,,11.61,58.1,6.44,3.29,6.4
DOG_0051,2025-11-11,11,Beagle,senior,True,True,normal,False,,11.41,57.6,6.49,3.19,6.2
DOG_0051,2025-11-12,11,Beagle,senior,True,True,new_environment,False,,9.82,63.7,5.21,3.23,6.2
DOG_0051,2025-11-13,11,Beagle,senior,True,True,normal,False,,11.46,60.2,6.39,3.15,6.3
DOG_0051,2025-11-14,11,Beagle,senior,True,True,normal,False,,11.41,55.2,6.48,3.33,6.3
DOG_0051,2025-11-15,11,Beagle,senior,True,True,normal,False,,11.16,58.5,6.58,3.44,6.2
DOG_0051,2025-11-16,11,Beagle,senior,True,True,normal,False,,11.33,56.0,6.46,3.37,6.4
DOG_0051,2025-11-17,11,Beagle,senior,True,True,normal,False,,11.6,59.2,6.45,3.03,6.0
DOG_0051,2025-11-18,11,Beagle,senior,True,True,travel,True,systemic,,,,,
DOG_0051,2025-11-19,11,Beagle,senior,True,True,normal,False,,11.52,60.6,6.33,3.2,6.1
DOG_0051,2025-11-20,11,Beagle,senior,True,True,normal,False,,11.81,60.1,6.37,3.13,6.4
DOG_0051,2025-11-21,11,Beagle,senior,True,True,normal,False,,11.33,56.0,6.39,3.32,6.2
DOG_0051,2025-11-22,11,Beagle,senior,True,True,normal,False,,11.48,59.1,6.38,3.21,6.3
DOG_0051,2025-11-23,11,Beagle,senior,True,True,normal,False,,11.39,62.1,6.47,3.2,6.2
DOG_0051,2025-11-24,11,Beagle,senior,True,True,normal,False,,11.52,62.0,6.5,3.3,6.3
DOG_0051,2025-11-25,11,Beagle,senior,True,True,normal,False,,11.6,62.5,6.43,3.27,6.3
DOG_0051,2025-11-26,11,Beagle,senior,True,True,travel,True,systemic,,,,,
DOG_0051,2025-11-27,11,Beagle,senior,True,True,owner_absent,False,,10.3,40.4,3.14,3.34,6.4
DOG_0051,2025-11-28,11,Beagle,senior,True,True,normal,False,,11.52,61.1,6.16,3.19,6.5
DOG_0051,2025-11-29,11,Beagle,senior,True,True,normal,False,,11.55,58.5,6.45,3.28,6.0
DOG_0051,2025-11-30,11,Beagle,senior,True,True,normal,False,,11.52,60.6,6.53,3.26,6.3
DOG_0051,2025-12-01,12,Beagle,senior,True,True,normal,False,,10.83,55.7,6.14,3.38,6.5
DOG_0051,2025-12-02,12,Beagle,senior,True,True,normal,False,,11.03,58.7,6.33,3.54,6.2
DOG_0051,2025-12-03,12,Beagle,senior,True,True,normal,False,,11.18,60.5,6.23,3.52,6.3
DOG_0051,2025-12-04,12,Beagle,senior,True,True,normal,False,,11.26,56.6,6.18,3.49,6.4
DOG_0051,2025-12-05,12,Beagle,senior,True,True,normal,False,,11.02,55.7,6.12,3.41,6.6
DOG_0051,2025-12-06,12,Beagle,senior,True,True,normal,False,,11.09,57.2,6.24,3.62,6.7
DOG_0051,2025-12-07,12,Beagle,senior,True,True,normal,False,,11.31,58.3,6.4,3.6,6.5
DOG_0051,2025-12-08,12,Beagle,senior,True,True,normal,False,,10.86,56.6,6.13,3.55,6.4
DOG_0051,2025-12-09,12,Beagle,senior,True,True,travel,False,,9.48,74.0,4.42,3.66,6.5
DOG_0051,2025-12-10,12,Beagle,senior,True,True,normal,False,,11.2,57.8,6.32,3.58,6.5
DOG_0051,2025-12-11,12,Beagle,senior,True,True,normal,False,,10.98,55.1,6.02,3.58,6.7
DOG_0051,2025-12-12,12,Beagle,senior,True,True,normal,False,,11.14,57.2,5.97,3.47,6.3
DOG_0051,2025-12-13,12,Beagle,senior,True,True,normal,False,,11.38,56.5,6.15,3.48,6.4
DOG_0051,2025-12-14,12,Beagle,senior,True,True,normal,False,,11.13,58.7,6.2,3.48,6.4
DOG_0051,2025-12-15,12,Beagle,senior,True,True,normal,False,,11.07,61.8,6.19,3.57,6.6
DOG_0051,2025-12-16,12,Beagle,senior,True,True,normal,False,,11.24,61.2,6.23,3.67,6.3
DOG_0051,2025-12-17,12,Beagle,senior,True,True,normal,False,,11.06,59.5,6.27,3.65,6.2
DOG_0051,2025-12-18,12,Beagle,senior,True,True,owner_absent,False,,9.99,40.9,2.99,3.36,6.3
DOG_0051,2025-12-19,12,Beagle,senior,True,True,normal,False,,11.21,55.7,6.13,3.55,6.4
DOG_0051,2025-12-20,12,Beagle,senior,True,True,normal,False,,11.1,58.3,6.46,3.49,6.5
DOG_0051,2025-12-21,12,Beagle,senior,True,True,normal,True,sensor_dropout,,,,,
DOG_0051,2025-12-22,12,Beagle,senior,True,True,normal,False,,11.27,57.6,6.23,3.47,6.7
DOG_0051,2025-12-23,12,Beagle,senior,True,True,normal,False,,11.18,57.9,6.07,3.62,6.3
DOG_0051,2025-12-24,12,Beagle,senior,True,True,owner_absent,False,,10.07,41.1,3.05,3.53,6.4
